millis,voltage,current,power,capacity,energy
0, 1.22, 241.20, 293.33, 0.00, 0.00
15548, 1.22, 240.90, 292.96, 1.04, 1.27
31548, 1.21, 240.70, 291.75, 2.11, 2.57
47548, 1.22, 240.60, 292.58, 3.18, 3.87
63548, 1.21, 240.50, 291.50, 4.25, 5.17
79548, 1.21, 240.30, 291.25, 5.32, 6.46
95548, 1.21, 240.20, 291.13, 6.39, 7.76
111548, 1.21, 240.00, 290.88, 7.45, 9.05
127548, 1.21, 239.90, 290.76, 8.52, 10.34
143547, 1.21, 239.80, 289.67, 9.59, 11.63
159548, 1.21, 239.60, 289.43, 10.65, 12.92
175547, 1.21, 239.50, 289.30, 11.72, 14.21
191548, 1.21, 239.40, 289.18, 12.78, 15.49
207548, 1.21, 239.30, 289.06, 13.84, 16.78
223548, 1.21, 239.10, 288.81, 14.91, 18.06
239548, 1.21, 239.00, 288.69, 15.97, 19.35
255548, 1.20, 238.90, 287.61, 17.03, 20.63
271548, 1.21, 238.80, 288.44, 18.09, 21.90
287548, 1.20, 238.60, 287.24, 19.15, 23.18
303547, 1.20, 238.50, 287.12, 20.21, 24.46
319548, 1.20, 238.40, 287.00, 21.27, 25.73
335548, 1.20, 238.30, 286.87, 22.33, 27.01
351548, 1.20, 238.10, 286.63, 23.39, 28.28
367548, 1.20, 238.10, 285.67, 24.45, 29.55
383548, 1.20, 238.00, 285.55, 25.51, 30.82
399548, 1.20, 237.90, 285.43, 26.57, 32.09
415548, 1.20, 237.80, 285.31, 27.62, 33.36
431548, 1.20, 237.70, 285.19, 28.68, 34.63
447548, 1.20, 237.70, 285.18, 29.74, 35.90
463548, 1.20, 237.50, 284.94, 30.79, 37.16
479548, 1.20, 237.40, 284.82, 31.85, 38.43
495548, 1.20, 237.40, 283.87, 32.90, 39.69
511548, 1.20, 237.30, 283.75, 33.96, 40.96
527548, 1.20, 237.20, 283.62, 35.01, 42.22
543548, 1.20, 237.20, 283.62, 36.07, 43.48
559548, 1.20, 237.00, 283.38, 37.12, 44.74
575548, 1.20, 237.00, 283.38, 38.17, 46.00
591548, 1.20, 236.90, 283.26, 39.23, 47.26
607548, 1.20, 236.90, 283.26, 40.28, 48.51
623548, 1.20, 236.80, 283.13, 41.33, 49.77
639548, 1.20, 236.60, 282.89, 42.38, 51.03
655548, 1.19, 236.70, 282.07, 43.43, 52.29
671548, 1.19, 236.50, 281.83, 44.49, 53.54
687548, 1.19, 236.50, 281.83, 45.54, 54.80
703548, 1.19, 236.40, 281.70, 46.59, 56.05
719548, 1.19, 236.30, 281.58, 47.64, 57.30
735548, 1.19, 236.30, 281.58, 48.69, 58.55
751548, 1.19, 236.20, 281.46, 49.74, 59.80
767548, 1.19, 236.20, 281.46, 50.79, 61.06
783548, 1.19, 236.10, 281.34, 51.84, 62.31
799548, 1.19, 236.00, 281.22, 52.89, 63.56
815548, 1.19, 236.00, 281.22, 53.94, 64.80
831547, 1.19, 236.00, 281.22, 54.99, 66.05
847548, 1.19, 235.90, 281.10, 56.03, 67.30
863548, 1.19, 235.80, 280.03, 57.08, 68.55
879548, 1.19, 235.80, 280.97, 58.13, 69.80
895548, 1.19, 235.70, 279.91, 59.18, 71.04
911547, 1.19, 235.70, 279.91, 60.22, 72.29
927548, 1.19, 235.60, 279.79, 61.27, 73.53
943548, 1.19, 235.60, 279.79, 62.32, 74.78
959547, 1.19, 235.60, 279.79, 63.37, 76.02
975548, 1.19, 235.50, 279.67, 64.41, 77.26
991547, 1.19, 235.50, 279.67, 65.46, 78.51
1007548, 1.19, 235.40, 279.55, 66.51, 79.75
1023548, 1.19, 235.40, 279.55, 67.55, 80.99
1039548, 1.19, 235.30, 279.43, 68.60, 82.23
1055548, 1.19, 235.30, 279.43, 69.64, 83.48
1071548, 1.19, 235.30, 279.43, 70.69, 84.72
1087548, 1.18, 235.20, 278.36, 71.74, 85.96
