millis,voltage,current,power,capacity,energy
0, 1.23, 180.60, 222.87, 0.00, 0.00
15122, 1.22, 180.60, 219.98, 0.76, 0.93
31122, 1.22, 180.50, 219.86, 1.56, 1.90
47122, 1.21, 180.60, 219.26, 2.36, 2.88
63122, 1.21, 180.60, 219.26, 3.17, 3.85
79122, 1.21, 180.60, 218.54, 3.97, 4.82
95123, 1.21, 180.60, 217.82, 4.77, 5.79
111123, 1.21, 180.60, 217.81, 5.57, 6.76
127122, 1.21, 180.60, 217.82, 6.38, 7.73
143123, 1.21, 180.60, 217.81, 7.18, 8.70
159123, 1.20, 180.70, 217.21, 7.98, 9.66
175122, 1.20, 180.70, 217.21, 8.79, 10.63
191122, 1.20, 180.60, 216.37, 9.59, 11.59
207122, 1.20, 180.70, 216.49, 10.39, 12.55
223122, 1.19, 180.70, 215.77, 11.19, 13.51
239122, 1.19, 180.70, 215.77, 12.00, 14.47
255122, 1.19, 180.60, 215.65, 12.80, 15.43
271122, 1.19, 180.60, 215.65, 13.60, 16.39
287122, 1.19, 180.60, 214.92, 14.41, 17.35
303122, 1.19, 180.60, 214.93, 15.21, 18.30
319122, 1.19, 180.70, 215.04, 16.01, 19.26
335122, 1.19, 180.60, 214.92, 16.81, 20.22
351122, 1.19, 180.50, 214.08, 17.62, 21.17
367122, 1.19, 180.70, 214.32, 18.42, 22.12
383122, 1.19, 180.70, 214.32, 19.22, 23.08
399122, 1.19, 180.60, 214.20, 20.03, 24.03
415123, 1.19, 180.70, 214.32, 20.83, 24.98
431123, 1.19, 180.60, 214.20, 21.63, 25.93
447122, 1.18, 180.70, 213.60, 22.43, 26.88
463122, 1.18, 180.60, 213.48, 23.24, 27.83
479122, 1.18, 180.60, 213.48, 24.04, 28.78
495122, 1.18, 180.60, 213.48, 24.84, 29.73
511122, 1.18, 180.60, 213.48, 25.65, 30.68
527122, 1.18, 180.70, 212.88, 26.45, 31.63
543122, 1.18, 180.60, 213.48, 27.25, 32.58
559123, 1.18, 180.70, 212.88, 28.06, 33.52
575122, 1.18, 180.60, 213.48, 28.86, 34.47
591122, 1.18, 180.70, 212.88, 29.66, 35.42
607122, 1.18, 180.80, 213.00, 30.46, 36.36
623122, 1.18, 180.70, 212.88, 31.27, 37.31
639122, 1.18, 180.60, 212.76, 32.07, 38.25
655123, 1.18, 180.60, 212.76, 32.87, 39.20
671122, 1.18, 180.70, 212.88, 33.68, 40.15
687122, 1.18, 180.70, 212.88, 34.48, 41.09
703122, 1.17, 180.70, 212.15, 35.28, 42.04
719122, 1.17, 180.70, 212.15, 36.08, 42.98
735122, 1.17, 180.60, 212.04, 36.89, 43.92
751122, 1.17, 180.70, 212.15, 37.69, 44.87
767122, 1.17, 180.70, 212.15, 38.49, 45.81
783123, 1.17, 180.60, 212.04, 39.30, 46.75
799122, 1.17, 180.70, 212.15, 40.10, 47.70
815122, 1.17, 180.60, 212.04, 40.90, 48.64
831123, 1.17, 180.60, 212.04, 41.71, 49.58
847123, 1.17, 180.70, 212.15, 42.51, 50.52
863122, 1.17, 180.70, 212.16, 43.31, 51.47
879122, 1.17, 180.70, 212.15, 44.11, 52.41
