millis,voltage,current,power,capacity,energy
0, 1.21, 180.40, 219.01, 0.00, 0.00
15379, 1.21, 180.50, 218.41, 0.77, 0.93
31378, 1.21, 180.50, 218.41, 1.57, 1.90
47378, 1.21, 180.50, 217.69, 2.38, 2.87
63379, 1.21, 180.40, 217.57, 3.18, 3.84
79378, 1.20, 180.50, 216.97, 3.98, 4.81
95378, 1.20, 180.50, 216.97, 4.78, 5.77
111378, 1.20, 180.50, 216.97, 5.58, 6.74
126379, 1.20, 180.50, 216.25, 6.34, 7.64
142378, 1.20, 180.50, 216.25, 7.14, 8.60
158378, 1.20, 180.60, 216.37, 7.94, 9.56
174378, 1.19, 180.60, 215.65, 8.74, 10.52
190378, 1.19, 180.40, 215.41, 9.55, 11.48
206378, 1.19, 180.60, 214.92, 10.35, 12.44
222378, 1.19, 180.50, 215.53, 11.15, 13.39
238378, 1.19, 180.50, 214.80, 11.95, 14.35
254378, 1.19, 180.60, 214.92, 12.76, 15.30
270378, 1.19, 180.40, 213.96, 13.56, 16.26
286378, 1.19, 180.50, 214.08, 14.36, 17.21
302378, 1.19, 180.60, 214.92, 15.16, 18.16
318378, 1.19, 180.60, 214.20, 15.96, 19.12
334379, 1.19, 180.50, 214.08, 16.77, 20.07
350378, 1.19, 180.50, 214.08, 17.57, 21.02
366378, 1.18, 180.50, 213.36, 18.37, 21.97
382378, 1.18, 180.50, 213.36, 19.17, 22.92
398378, 1.18, 180.50, 213.36, 19.98, 23.87
414378, 1.18, 180.50, 213.36, 20.78, 24.82
430379, 1.18, 180.60, 213.48, 21.58, 25.77
446378, 1.18, 180.50, 213.36, 22.38, 26.71
462378, 1.18, 180.50, 213.36, 23.18, 27.66
478378, 1.18, 180.60, 213.48, 23.99, 28.61
494378, 1.18, 180.50, 213.36, 24.79, 29.56
510378, 1.18, 180.60, 213.48, 25.59, 30.50
526378, 1.18, 180.60, 213.48, 26.39, 31.45
542378, 1.18, 180.50, 212.64, 27.20, 32.39
558378, 1.18, 180.50, 212.64, 28.00, 33.34
574378, 1.18, 180.50, 212.64, 28.80, 34.28
590378, 1.18, 180.50, 212.64, 29.60, 35.23
606378, 1.18, 180.50, 212.64, 30.40, 36.17
622378, 1.18, 180.40, 212.52, 31.21, 37.12
638379, 1.18, 180.60, 212.76, 32.01, 38.06
654379, 1.18, 180.50, 212.64, 32.81, 39.01
670378, 1.18, 180.50, 212.64, 33.61, 39.95
686378, 1.17, 180.50, 211.92, 34.42, 40.90
702378, 1.18, 180.50, 212.64, 35.22, 41.84
718378, 1.17, 180.50, 211.92, 36.02, 42.78
734379, 1.17, 180.50, 211.92, 36.82, 43.73
750378, 1.17, 180.40, 211.80, 37.62, 44.67
766378, 1.17, 180.50, 211.92, 38.43, 45.61
782378, 1.17, 180.40, 211.80, 39.23, 46.55
798378, 1.17, 180.50, 211.91, 40.03, 47.50
814378, 1.17, 180.50, 211.91, 40.83, 48.44
830378, 1.17, 180.50, 211.92, 41.64, 49.38
846378, 1.17, 180.50, 211.92, 42.44, 50.32
862379, 1.17, 180.50, 211.92, 43.24, 51.26
878378, 1.17, 180.50, 211.92, 44.04, 52.21
894378, 1.17, 180.60, 212.03, 44.84, 53.15
910379, 1.17, 180.50, 211.91, 45.65, 54.09
926378, 1.17, 180.50, 211.91, 46.45, 55.03
942378, 1.17, 180.50, 211.91, 47.25, 55.97
958378, 1.17, 180.50, 211.91, 48.05, 56.92
974378, 1.17, 180.50, 211.92, 48.86, 57.86
990378, 1.17, 180.50, 211.92, 49.66, 58.80
1006379, 1.17, 180.50, 211.92, 50.46, 59.74
1022378, 1.17, 180.50, 211.92, 51.26, 60.68
1038378, 1.17, 180.50, 211.91, 52.06, 61.62
1054378, 1.17, 180.50, 211.92, 52.87, 62.57
1070378, 1.17, 180.50, 211.92, 53.67, 63.51
1086379, 1.17, 180.50, 211.91, 54.47, 64.45
1102378, 1.17, 180.50, 211.92, 55.27, 65.39
1118378, 1.17, 180.50, 211.92, 56.08, 66.33
1134378, 1.17, 180.50, 211.91, 56.88, 67.27
1150378, 1.17, 180.40, 211.80, 57.68, 68.22
1166378, 1.17, 180.50, 211.91, 58.48, 69.16
1182378, 1.17, 180.50, 211.91, 59.28, 70.10
1198378, 1.17, 180.50, 211.92, 60.09, 71.04
1214378, 1.17, 180.50, 211.92, 60.89, 71.98
1230378, 1.17, 180.50, 211.91, 61.69, 72.92
1246378, 1.17, 180.50, 211.92, 62.49, 73.87
1262379, 1.17, 180.50, 211.92, 63.30, 74.81
1278378, 1.17, 180.50, 211.92, 64.10, 75.75
1294378, 1.17, 180.50, 211.91, 64.90, 76.69
1310378, 1.17, 180.50, 211.92, 65.70, 77.63
1326378, 1.17, 180.40, 211.80, 66.50, 78.57
1342378, 1.17, 180.50, 211.92, 67.31, 79.51
1358378, 1.17, 180.50, 211.92, 68.11, 80.46
1374378, 1.17, 180.50, 211.91, 68.91, 81.40
1390378, 1.17, 180.50, 211.91, 69.71, 82.34
1406378, 1.17, 180.60, 212.03, 70.51, 83.28
1422378, 1.17, 180.50, 211.92, 71.32, 84.22
1438378, 1.17, 180.50, 211.92, 72.12, 85.16
1454378, 1.17, 180.50, 211.92, 72.92, 86.11
1470378, 1.17, 180.40, 211.80, 73.72, 87.05
1486378, 1.17, 180.50, 211.91, 74.53, 87.99
1502378, 1.17, 180.40, 211.80, 75.33, 88.93
1518378, 1.17, 180.40, 211.80, 76.13, 89.87
1534378, 1.17, 180.50, 211.92, 76.93, 90.81
1550378, 1.17, 180.50, 211.92, 77.73, 91.75
1566379, 1.17, 180.40, 211.80, 78.54, 92.70
1582378, 1.17, 180.50, 211.92, 79.34, 93.64
1598378, 1.17, 180.50, 211.92, 80.14, 94.58
1614378, 1.17, 180.40, 211.80, 80.94, 95.52
1630378, 1.17, 180.50, 211.92, 81.74, 96.46
1646378, 1.17, 180.50, 211.92, 82.55, 97.40
1662379, 1.17, 180.50, 211.92, 83.35, 98.35
1678378, 1.17, 180.40, 211.80, 84.15, 99.29
1694378, 1.17, 180.50, 211.91, 84.95, 100.23
1710378, 1.17, 180.40, 211.80, 85.75, 101.17
1726378, 1.17, 180.50, 211.92, 86.56, 102.11
1742378, 1.17, 180.50, 211.92, 87.36, 103.05
1758378, 1.17, 180.50, 211.91, 88.16, 104.00
1774378, 1.17, 180.50, 211.92, 88.96, 104.94
1790378, 1.17, 180.50, 211.92, 89.77, 105.88
